COD_DISTRITO;TIPO;TITULO;NOME;NUMERO_VAL;NUMERO_MOD;LONGITUDE;LATITUDE;LOCALIDADE;ESPECIE;CEP
5;SITIO;;JOSE CARLOS;0;SN     ;44 06 15.8940 W;20 08 27.6420 S;CORREGO DO FEIJAO;1;35460000
5;SITIO;;VARGEM ALEGRE FILHO DORVALINO;0;SN     ;44 06 15.9780 W;20 08 31.7760 S;CORREGO DO FEIJAO;1;35460000
5;SITIO;;VARGEM ALEGRE;0;SN     ;44 06 15.9720 W;20 08 31.7820 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 06 4.6380 W;20 07 41.7240 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 06 4.6080 W;20 07 41.7540 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 56.5200 W;20 07 8.1300 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;ANTIGA ESTRADA TEJUCO;0;SN     ;44 07 38.4300 W;20 08 16.3800 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;ANTIGA ESTRADA TEJUCO;0;SN     ;44 07 30.3960 W;20 08 13.8180 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;ANTIGA ESTRADA TEJUCO;0;SN     ;44 07 30.3960 W;20 08 13.8180 S;CORREGO DO FEIJAO;3;35460000
5;ESTRADA;;ANTIGA ESTRADA TEJUCO;0;SN     ;44 07 30.2880 W;20 08 13.7340 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;ANTIGA ESTRADA TEJUCO;0;SN     ;44 07 35.1660 W;20 08 21.1980 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;86;;44 07 24.9660 W;20 08 17.2620 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;87;;44 07 24.5880 W;20 08 17.2800 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;87;;44 07 23.9520 W;20 08 17.0700 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;84;;44 07 21.8220 W;20 08 15.7080 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;83;;44 07 19.7520 W;20 08 13.0140 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;82;;44 07 18.7140 W;20 08 11.2380 S;CORREGO DO FEIJAO;1;35460000
5;ALAMEDA;;DOS PINHEIROS;81;;44 07 18.0360 W;20 08 10.4760 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;POUSADA NOVA ESTANCIA;0;SN     ;44 07 38.7900 W;20 08 34.0500 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;POUSADA NOVA ESTANCIA;0;SN     ;44 07 37.9860 W;20 08 29.7420 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;POUSADA NOVA ESTANCIA;0;SN     ;44 07 37.9620 W;20 08 29.6160 S;CORREGO DO FEIJAO;2;35460000
5;FAZENDA;;POUSADA NOVA ESTANCIA;0;SN     ;44 07 38.2320 W;20 08 28.7280 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;POUSADA NOVA ESTANCIA;0;SN     ;44 07 38.1120 W;20 08 28.1880 S;CORREGO DO FEIJAO;6;35460000
5;FAZENDA;;POUSADA NOVA ESTANCIA;0;SN     ;44 07 38.0220 W;20 08 28.3920 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;ENGENHO NOVO;0;SN     ;44 07 59.0580 W;20 08 25.4460 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;ENGENHO NOVO;0;SN     ;44 07 56.6940 W;20 08 25.0260 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;ENGENHO NOVO;0;SN     ;44 07 57.3780 W;20 08 24.9000 S;CORREGO DO FEIJAO;6;35460000
5;FAZENDA;;QUATRO FOLHAS;0;SN     ;44 08 27.6000 W;20 08 26.3160 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;QUATRO FOLHAS;0;SN     ;44 08 27.7800 W;20 08 26.6100 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;QUATRO FOLHAS;0;SN     ;44 08 27.6000 W;20 08 26.3160 S;CORREGO DO FEIJAO;3;35460000
5;TRAVESSA;;SITIO DO RONALDO GUIMARAES;0;SN     ;44 08 11.4780 W;20 08 31.0020 S;CORREGO DO FEIJAO;1;35460000
5;TRAVESSA;;SITIO DO RONALDO GUIMARAES;0;SN     ;44 08 11.4300 W;20 08 30.9120 S;CORREGO DO FEIJAO;7;35460000
5;FAZENDA;;RECANTO;0;SN     ;44 08 18.5280 W;20 08 24.9600 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;RECANTO;0;SN     ;44 08 25.2540 W;20 08 17.8380 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;RECANTO;0;SN     ;44 12 4.6440 W;20 08 35.8800 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;RECANTO;0;SN     ;44 12 4.6440 W;20 08 35.8800 S;CORREGO DO FEIJAO;3;35460000
5;AVENIDA;;MG 40;0;SN     ;44 12 7.0920 W;20 06 42.1380 S;BRUMADINHO;6;35460000
5;AVENIDA;;MG 40;27;SUS    ;44 11 59.4240 W;20 06 26.3940 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;27;SUS    ;44 11 58.7040 W;20 06 26.1780 S;BRUMADINHO;3;35460000
5;AVENIDA;;MG 40;28;SUS    ;44 11 58.6860 W;20 06 26.1600 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;30;SUS    ;44 12 0.7620 W;20 06 27.6300 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;26;SUS    ;44 12 0.9840 W;20 06 27.5760 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;29;SUS    ;44 12 1.4759 W;20 06 27.4980 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;47;KM     ;44 12 29.1840 W;20 06 34.3140 S;BRUMADINHO;6;35460000
5;AVENIDA;;MG 40;46;KM     ;44 12 29.2080 W;20 06 34.2300 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;46;KM     ;44 12 29.8080 W;20 06 27.3900 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;46;KM     ;44 12 29.4960 W;20 06 25.4580 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;45;KM     ;44 12 21.8220 W;20 06 16.2300 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;0;KM 45  ;44 12 21.3000 W;20 06 16.2840 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;0;KM 45  ;44 12 21.1920 W;20 06 16.2420 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;45;KM     ;44 12 21.1200 W;20 06 16.5720 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;45;KM     ;44 12 19.0980 W;20 06 17.1960 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;45;KM     ;44 12 21.8340 W;20 06 18.3480 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;45;KM     ;44 12 18.4560 W;20 06 17.8200 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;0;SN     ;44 12 2.3280 W;20 06 16.4280 S;BRUMADINHO;1;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 09 22.5300 W;20 06 35.9460 S;BRUMADINHO;1;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 09 22.5900 W;20 06 35.7720 S;BRUMADINHO;7;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;800;;44 09 21.9420 W;20 06 36.3000 S;BRUMADINHO;1;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 09 34.2000 W;20 05 50.5860 S;BRUMADINHO;6;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 09 33.4560 W;20 06 47.0940 S;BRUMADINHO;6;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 09 33.0960 W;20 06 55.0680 S;BRUMADINHO;1;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 08 40.8360 W;20 07 20.3700 S;BRUMADINHO;1;35460000
5;TRAVESSA;;SERRA TRES IRMAOS;0;SN     ;44 08 40.7100 W;20 07 20.1660 S;BRUMADINHO;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 18.8460 W;20 08 3.2460 S;JANGADA;6;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 19.0320 W;20 08 3.3840 S;JANGADA;6;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 9.1020 W;20 07 58.6440 S;JANGADA;6;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 0.8100 W;20 07 39.0000 S;JANGADA;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 0.7500 W;20 07 38.9760 S;JANGADA;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 13.0080 W;20 07 44.9160 S;JANGADA;1;35460000
5;AVENIDA;;MG 40;0;SN     ;44 12 2.7420 W;20 06 16.8240 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;45;KM     ;44 12 21.1920 W;20 06 16.2420 S;BRUMADINHO;1;35460000
5;AVENIDA;;MG 40;44;KM     ;44 12 31.0920 W;20 06 18.5220 S;BRUMADINHO;6;35460000
5;AVENIDA;;MG 40;100;;44 12 30.4800 W;20 06 18.1020 S;BRUMADINHO;6;35460000
5;AVENIDA;;MG 40;49;KM     ;44 12 0.8880 W;20 06 48.1140 S;BRUMADINHO;3;35460000
5;AVENIDA;;MG 40;25;SUS    ;44 12 1.1280 W;20 06 48.1500 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;65;;44 11 4.9140 W;20 06 44.4780 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;65;;44 11 4.9620 W;20 06 45.8340 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;600;;44 11 4.9320 W;20 06 45.8760 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;0;SN     ;44 11 3.9060 W;20 06 28.3500 S;BRUMADINHO;7;35460000
5;RUA;;DOIS;0;;44 11 3.8760 W;20 06 28.3440 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;0;SN     ;44 10 57.6480 W;20 06 23.9220 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;0;SN     ;44 10 57.5160 W;20 06 23.7600 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;0;SN     ;44 11 5.0400 W;20 06 52.1880 S;BRUMADINHO;1;35460000
5;RUA;;DOIS;0;SN     ;44 11 5.1360 W;20 06 52.2120 S;BRUMADINHO;3;35460000
5;ESTRADA;;FAZENDA SAO JOSE;0;;44 03 26.0280 W;20 06 30.7620 S;FAZENDA SAO JOSE;3;35460000
5;FAZENDA;;DA INDIA;0;SN     ;44 05 19.6320 W;20 07 49.4160 S;CASA BRANCA;1;35460000
5;FAZENDA;;DA INDIA;0;SN     ;44 05 32.3760 W;20 07 45.7140 S;CASA BRANCA;1;35460000
5;FAZENDA;;DA INDIA;0;SN     ;44 05 29.8980 W;20 07 37.1580 S;CASA BRANCA;1;35460000
5;FAZENDA;;DA INDIA;0;SN     ;44 05 32.4120 W;20 07 45.6720 S;CASA BRANCA;1;35460000
5;FAZENDA;;DA INDIA;0;SN     ;44 05 33.2100 W;20 07 45.2700 S;CASA BRANCA;1;35460000
5;ESTRADA;;CAPAO REDONDO;0;SN     ;44 04 32.7840 W;20 08 4.7700 S;CASA BRANCA;1;35460000
5;ESTRADA;;CAPAO REDONDO;0;SN     ;44 04 33.9300 W;20 08 4.7220 S;CASA BRANCA;1;35460000
5;ESTRADA;;SITIO CAMBAO;0;SN     ;44 03 32.6280 W;20 06 59.1120 S;CASA BRANCA;1;35460000
5;ESTRADA;;SITIO CAMBAO;0;SN     ;44 03 34.7160 W;20 07 3.9420 S;CASA BRANCA;1;35460000
5;ESTRADA;;SITIO CAMBAO;0;SN     ;44 03 40.5180 W;20 06 58.3800 S;CASA BRANCA;1;35460000
5;ESTRADA;;SITIO CAMBAO;0;SN     ;44 03 41.7720 W;20 07 0.1080 S;CASA BRANCA;1;35460000
5;ESTRADA;;SITIO CAMBAO;0;SN     ;44 03 41.1960 W;20 06 58.6560 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;0;;44 05 5.5800 W;20 08 3.1740 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;1;;44 05 4.4340 W;20 08 1.9860 S;CASA BRANCA;6;35460000
5;ESTRADA;;RECANTO DA NEBLINA;11;;44 05 2.5260 W;20 08 1.1280 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;12;;44 05 2.2140 W;20 08 5.4060 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;14;;44 05 2.1120 W;20 08 5.1180 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;15;;44 05 1.4460 W;20 08 5.1660 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;16;;44 05 2.0460 W;20 08 6.2040 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;18;;44 05 1.4100 W;20 08 9.0360 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;21;;44 05 1.3620 W;20 08 9.0060 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;20;;44 05 1.3200 W;20 08 9.0600 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;19;;44 05 0.6000 W;20 08 8.8860 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;0;SN     ;44 05 0.4980 W;20 08 3.7440 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;0;SN     ;44 05 0.4440 W;20 08 3.9180 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;4;;44 04 59.5440 W;20 08 4.2600 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;5;;44 04 58.5960 W;20 08 5.5800 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;0;SN     ;44 04 58.8180 W;20 08 6.3360 S;CASA BRANCA;1;35460000
5;ESTRADA;;RECANTO DA NEBLINA;0;SN     ;44 04 58.0500 W;20 08 10.5720 S;CASA BRANCA;1;35460000
5;SITIO;;ILHA;0;SN     ;44 05 49.3800 W;20 08 41.7840 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;PONTE ALTA;0;SN     ;44 06 4.0620 W;20 09 2.6580 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;PONTE ALTA;0;SN     ;44 06 4.3740 W;20 09 3.1020 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;PONTE ALTA;0;SN     ;44 06 3.7200 W;20 09 4.1580 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 21.9060 W;20 08 53.6700 S;CORREGO DO FEIJAO;6;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 21.9000 W;20 08 48.9240 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 21.9660 W;20 08 48.9360 S;CORREGO DO FEIJAO;6;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 22.0680 W;20 08 47.7540 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 22.8120 W;20 08 44.9100 S;CORREGO DO FEIJAO;1;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 29.0460 W;20 08 46.3620 S;CORREGO DO FEIJAO;6;35460000
5;FAZENDA;;SOLARIU;0;SN     ;44 06 28.8900 W;20 08 46.6860 S;CORREGO DO FEIJAO;6;35460000
5;SITIO;;JOSE CARLOS;0;SN     ;44 06 15.7440 W;20 08 27.2340 S;CORREGO DO FEIJAO;1;35460000
5;SITIO;;JOSE CARLOS;0;SN     ;44 06 15.9240 W;20 08 27.5160 S;CORREGO DO FEIJAO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 09 44.2440 W;20 10 40.0080 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 09 45.6360 W;20 10 34.6440 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 09 43.6620 W;20 10 43.2900 S;BRUMADINHO;6;35460000
5;PONTE;;DOS ALMORREMA;0;;44 09 44.9820 W;20 10 49.2060 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 09 40.5840 W;20 10 44.3100 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;220;;44 09 52.5180 W;20 10 39.8160 S;BRUMADINHO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 56.3940 W;20 07 8.1120 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 55.8420 W;20 07 8.0880 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 56.1420 W;20 07 8.2380 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 56.5860 W;20 07 6.9120 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 57.2700 W;20 07 6.6660 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 53.1360 W;20 07 12.9000 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 53.1360 W;20 07 12.9000 S;CORREGO DO FEIJAO;3;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 59.2440 W;20 07 28.9800 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 59.0700 W;20 07 29.0640 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;CASA BRANCA;0;SN     ;44 05 54.2220 W;20 07 10.6260 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;MUNICIPAL ACESSO;0;SN     ;44 07 7.1460 W;20 07 58.2600 S;CORREGO DO FEIJAO;6;35460000
5;ESTRADA;;MUNICIPAL ACESSO;0;SN     ;44 06 10.0440 W;20 07 24.7380 S;CORREGO DO FEIJAO;6;35460000
5;ESTRADA;;MINA VALE CORREGO FEIJAO;0;SN     ;44 07 22.8960 W;20 08 11.0940 S;CORREGO DO FEIJAO;1;35460000
5;ESTRADA;;MINA VALE CORREGO FEIJAO;0;SN     ;44 07 22.8720 W;20 08 10.9320 S;CORREGO DO FEIJAO;6;35460000
5;ESTRADA;;ANTIGA ESTRADA TEJUCO;0;SN     ;44 07 38.4120 W;20 08 16.3920 S;CORREGO DO FEIJAO;7;35460000
5;PONTE;;DOS ALMORREMA;0;;44 10 12.6780 W;20 10 48.5220 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 10 16.9620 W;20 10 48.8880 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 10 17.0340 W;20 10 49.6920 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 10 0.3060 W;20 11 17.7900 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;;44 09 54.6240 W;20 10 40.0560 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;SN     ;44 09 49.4460 W;20 10 43.3980 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;100;;44 09 49.4460 W;20 10 43.3980 S;BRUMADINHO;1;35460000
5;PONTE;;DOS ALMORREMA;0;SN     ;44 09 49.4460 W;20 10 43.3980 S;BRUMADINHO;1;35460000
5;SITIO;;CABOCLO;0;;44 10 23.3640 W;20 11 6.2460 S;BRUMADINHO;1;35460000
5;SITIO;;CABOCLO;2;;44 10 23.9340 W;20 11 4.4340 S;BRUMADINHO;1;35460000
5;SITIO;;CABOCLO;2;;44 10 23.9340 W;20 11 4.4340 S;BRUMADINHO;3;35460000
5;CHACARA;;LAJE GRANDE;0;;44 10 15.4740 W;20 11 9.0120 S;BRUMADINHO;1;35460000
5;SITIO;;PRECIOSO;1;;44 10 35.1660 W;20 11 12.2820 S;BRUMADINHO;1;35460000
5;SITIO;;PRECIOSO;1;;44 10 35.1660 W;20 11 12.2820 S;BRUMADINHO;3;35460000
5;SITIO;;PRECIOSO;2;;44 10 36.2400 W;20 11 13.1880 S;BRUMADINHO;1;35460000
5;RUA;;1;26;;44 10 46.9260 W;20 10 46.0440 S;BRUMADINHO;1;35460000
5;RUA;;1;0;;44 10 47.3100 W;20 10 44.8140 S;BRUMADINHO;7;35460000
5;RUA;;1;10;;44 10 43.4460 W;20 10 40.0560 S;BRUMADINHO;1;35460000
5;RUA;;1;13;;44 10 45.1320 W;20 10 42.2340 S;BRUMADINHO;1;35460000
5;SITIO;;PORTERA PRETA;0;;44 10 57.9840 W;20 11 5.7840 S;BRUMADINHO;1;35460000
5;SITIO;;3 IPE;1;;44 10 50.6880 W;20 10 56.6220 S;BRUMADINHO;1;35460000
5;SITIO;;3 IPE;1;;44 10 50.6880 W;20 10 56.6220 S;BRUMADINHO;3;35460000
5;SITIO;;ZE DO RANCHO;1;;44 10 50.9160 W;20 10 50.7960 S;BRUMADINHO;1;35460000
5;SITIO;;DOS GUARIBAS;0;;44 10 55.3800 W;20 10 47.6400 S;BRUMADINHO;1;35460000
5;SITIO;;DOS GUARIBAS;0;;44 10 55.3800 W;20 10 47.6400 S;BRUMADINHO;3;35460000
5;SITIO;;DOS GUARIBAS;1;;44 10 51.6600 W;20 10 39.8340 S;BRUMADINHO;1;35460000
5;SITIO;;DOS GUARIBAS;1;;44 10 51.6600 W;20 10 39.8340 S;BRUMADINHO;3;35460000
5;SITIO;;DOS GUARIBAS;3;;44 10 51.4740 W;20 10 39.0480 S;BRUMADINHO;1;35460000
5;SITIO;;DOS GUARIBAS;4;;44 10 50.8080 W;20 10 39.4260 S;BRUMADINHO;1;35460000
5;SITIO;;DOS GUARIBAS;6;;44 10 46.0620 W;20 10 46.6500 S;BRUMADINHO;7;35460000
5;SITIO;;DOS GUARIBAS;5;;44 10 51.8700 W;20 11 2.1300 S;BRUMADINHO;7;35460000
5;SITIO;;DOS GUARIBAS;180;;44 10 48.4980 W;20 10 47.0580 S;BRUMADINHO;1;35460000
5;FAZENDA;;MORRO GRANDE;0;SN     ;44 13 10.5780 W;20 10 7.4700 S;SOARES;1;35460000
5;ESTRADA;;CERRADAO;0;SN     ;44 07 39.3060 W;20 08 17.5260 S;CERRADAO;1;35460000
5;ESTRADA;;CERRADAO;0;SN     ;44 07 39.0960 W;20 08 17.6460 S;CERRADAO;6;35460000
5;ESTRADA;;CERRADAO;0;SN     ;44 07 39.0960 W;20 08 17.6460 S;CERRADAO;1;35460000
5;ESTRADA;;CERRADAO;0;SN     ;44 07 37.2240 W;20 08 16.8180 S;CERRADAO;6;35460000
5;ESTRADA;;CERRADAO;0;SN     ;44 07 40.7400 W;20 08 14.5440 S;CERRADAO;7;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 06 22.8240 W;20 07 20.6340 S;JANGADA;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 06 22.8240 W;20 07 20.6340 S;JANGADA;3;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 06 30.9960 W;20 07 5.5200 S;JANGADA;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 06 30.9960 W;20 07 5.5200 S;JANGADA;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 06 54.7260 W;20 07 35.5620 S;JANGADA;1;35460000
5;COMUNIDADE;;EIXO QUEBRADO;0;;44 11 51.7140 W;20 13 59.4900 S;BRUMADINHO;3;35460000
5;COMUNIDADE;;EIXO QUEBRADO;0;;44 11 44.9760 W;20 13 50.9520 S;BRUMADINHO;1;35460000
5;COMUNIDADE;;EIXO QUEBRADO;0;SN     ;44 11 42.2640 W;20 13 30.1380 S;BRUMADINHO;6;35460000
5;SITIO;;PRINATAN;0;;44 11 46.3860 W;20 13 7.3980 S;BRUMADINHO;1;35460000
5;SITIO;;PRINATAN;0;;44 11 46.3860 W;20 13 7.3980 S;BRUMADINHO;3;35460000
5;HARAS;;4 LAGOS;0;;44 11 33.0300 W;20 12 54.4980 S;BRUMADINHO;1;35460000
5;ESTRADA;;BRUMADINHO CASA BCA;0;SN     ;44 07 13.0680 W;20 07 45.0120 S;JANGADA;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 05 55.8420 W;20 07 8.0880 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 05 55.8420 W;20 07 8.0880 S;JANGADA C FEIJAO;3;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 06 18.5340 W;20 07 34.8720 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 06 21.8220 W;20 07 29.7120 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;30;;44 06 21.8220 W;20 07 29.7120 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;30;;44 06 21.7740 W;20 07 31.6620 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 06 31.5300 W;20 07 58.2420 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 06 29.9160 W;20 07 57.5820 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;0;SN     ;44 06 34.3620 W;20 07 53.7360 S;JANGADA C FEIJAO;1;35460000
5;ESTRADA;;JANGADA C FEIJAO;157;;44 06 22.8240 W;20 07 20.6340 S;JANGADA C FEIJAO;1;35460000
5;FAZENDA;;JANGADA;0;SN     ;44 06 9.4500 W;20 07 24.0840 S;JANGADA;6;35460000
5;ESTRADA;;FAZENDA SAO JOSE;0;;44 03 25.6920 W;20 06 30.5580 S;FAZENDA SAO JOSE;1;35460000
5;ESTRADA;;FAZENDA SAO JOSE;0;;44 03 25.6920 W;20 06 30.5580 S;FAZENDA SAO JOSE;3;35460000
5;ESTRADA;;FAZENDA SAO JOSE;0;;44 03 26.0280 W;20 06 30.7620 S;FAZENDA SAO JOSE;1;35460000
5;ESTRADA;;BOMFIM;0;;44 11 32.8020 W;20 13 57.6660 S;BRUMADINHO;1;35460000
5;ESTRADA;;BOMFIM;0;;44 11 32.8020 W;20 13 57.6660 S;BRUMADINHO;3;35460000
5;ESTRADA;;BOMFIM;0;;44 11 33.9660 W;20 13 37.9560 S;BRUMADINHO;7;35460000
5;ESTRADA;;BOMFIM;0;;44 12 7.1400 W;20 13 54.0000 S;BRUMADINHO;1;35460000
5;ESTRADA;;BOMFIM;0;;44 12 7.1400 W;20 13 54.0000 S;BRUMADINHO;3;35460000
